period_begin	period_end	period_duration	region_type	region_type_id	table_id	is_seasonally_adjusted	region	city	state	state_code	property_type	property_type_id	median_sale_price	median_sale_price_mom	median_sale_price_yoy	median_list_price	median_list_price_mom	median_list_price_yoy	median_ppsf	median_ppsf_mom	median_ppsf_yoy	median_list_ppsf	median_list_ppsf_mom	median_list_ppsf_yoy	homes_sold	homes_sold_mom	homes_sold_yoy	pending_sales	pending_sales_mom	pending_sales_yoy	new_listings	new_listings_mom	new_listings_yoy	inventory	inventory_mom	inventory_yoy	months_of_supply	months_of_supply_mom	months_of_supply_yoy	median_dom	median_dom_mom	median_dom_yoy	avg_sale_to_list	avg_sale_to_list_mom	avg_sale_to_list_yoy	sold_above_list	sold_above_list_mom	sold_above_list_yoy	price_drops	price_drops_mom	price_drops_yoy	off_market_in_two_weeks	off_market_in_two_weeks_mom	off_market_in_two_weeks_yoy	parent_metro_region	parent_metro_region_metro_code	last_updated
2015-07-01	2015-07-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	204960.67855499999	0.021263329878524972	0.092159474871019276	215634.60120406101	0.011944948069021022	0.076703157183070969	176.82773451303399	0.022955014120675354	0.10034629660316541	182.797525167625	0.013164670042246529	0.06618256753480134	58377.431788959999	0.02292388017849234	0.093285827234039997	71794.238590122899	0.041736212999047506	0.2074235996045366	70401.935381061005	-0.0069877668246134395	0.047977983350328435	205682.25667568401	-0.024078051975322645	-0.049614531921196914	3.35984015921813	-0.3193963567414202	-0.61398282883441002	52.237446419509403	1	-2	0.97439973595478002	0.00068234652383902805	0.0038951046990750582	0.18186720606617901	-0.0038042261243509956	0.011919116733816015	0.102931680413298	0.0029741792592511002	0.027794958172608811	0.239935802280974	-0.0066976200451810131	0.043278586854823997			2024-09-18 00:00:00
2012-11-01	2012-11-30	30	national	11	1400	f	 National	National	U.S.	US	Single Family Residential	6	196127	0.024034046155481992	0.11444417624048331	191735	-0.029963852066227314	0.083581429008158015	101	0.017152630044979356	0.098474899178693898	101	-0.01839473791674584	0.077195989689711864	307524	-0.063705753304383661	0.20097349438461642	340418	-0.099114508540654733	0.10107452306366316	300271	-0.20728195470063315	-0.014462753683275542	1419735	-0.058725130069869125	-0.16491043798003602	4.6166621431848336	0.024428416683383247	-2.0227321429591871	75	0	-17	0.96981716668621398	-0.00011361483633121061	0.011099129996100077	0.20617267722475047	-0.0038496314276824928	0.032198864686549533	0.048221215204827944	-0.0094670960673107138	-0.017428488896913216	0.12134177413208189	-0.015075944214827858	0.036357850987807569			2024-09-18 14:08:39
2022-07-01	2022-07-31	30	national	11	1400	f	 National	National	U.S.	US	All Residential	-1	414962	-0.03196287255903818	0.075078738004686008	418425	-0.026825720890949589	0.10170069346132005	228	-0.028058216983500972	0.093428981771926489	227	-0.014163628527991579	0.10187024425963775	528237	-0.14463112911042608	-0.21891036645387763	580828	-0.077646914735065464	-0.19048771814576615	702491	-0.14345080432774659	-0.11885888277311685	1237969	0.1018910919155176	0.27268994241955991	2.3435848887412076	0.52432200983762711	0.90525352387556657	21	3	6	1.010273601505761	-0.012373488886974648	-0.012515118359461619	0.47249658916725296	-0.079363539285130014	-0.083331287587786018	0.19104824979422697	0.032343186081856823	0.07885741470563494	0.46935458390275925	-0.095391729308323681	-0.1166574079012222			2024-09-18 14:08:39
2016-12-01	2016-12-31	30	national	11	1400	f	 National	National	U.S.	US	All Residential	-1	255065	-0.00067785130885644751	0.068096151746082079	244973	-0.040910220867182434	0.066896192773532981	137	-0.013465171357087802	0.063392530219177567	134	-0.03266640919378816	0.064259635445138352	493121	0.044064873107133584	0.018018667212667427	430734	-0.1369585072239321	-0.046527898180124594	331461	-0.25265530983354245	-0.019700259397423037	1416469	-0.11586073511533468	-0.11324694586053696	2.872457343914617	-0.51957820002323496	-0.42520843036902489	55	4	-5	0.97659805174022696	-0.0013036207465884075	0.0028665045884552764	0.20269860695964839	-0.0078817434331763525	0.010461232063484815	0.080109171473457502	-0.062699213369805828	-0.010524540292050383	0.2177296139804151	-0.031728223453016569	0.050951156980781481			2024-09-18 14:08:39
2021-03-01	2021-03-31	30	national	11	1400	f	 National	National	U.S.	US	Townhouse	13	318017	0.038999693661204482	0.1157329102932354	324129	-0.0070121106025939905	0.12692959568145157	196	0.04403297576538634	0.13844654899184539	199	-0.0016317505605419891	0.15452032548374128	60216	0.29589734833820391	0.2033877525053478	74749	0.27159855716372339	0.27594760975842081	71624	0.32324148802756247	0.090207875735763388	66819	-0.022243891312036967	-0.41970625407772078	1.1096408599662091	-0.36105375933669692	-1.1914837513986063	23	-8	-15	1.006528189188385	0.0075461494343358471	0.01561330794211202	0.42749249641721998	0.069223305287922587	0.14520276224224071	0.062442045793881802	0.0040566160708095933	-0.03536033295752803	0.6493749999376679	0.079371238666429034	0.14671227770639428			2024-09-18 14:08:39
2022-09-01	2022-09-30	30	national	11	1400	f	 National	National	U.S.	US	Townhouse	13	360143	0.0034441823622846091	0.08114041266954608	363176	0.022668487162841977	0.085751355563032261	223	0.001767620552681759	0.08250656334665285	224	0.019314709417605602	0.081105389396312066	50164	-0.086853132597356053	-0.22673909414874416	48335	-0.17803170178250849	-0.29987979334751425	56957	-0.046115121296322559	-0.19795509112407961	112060	0.031306168317720928	0.19309428483996549	2.2338737519220975	0.25594044617246725	0.78606928003970711	31	5	12	0.99634673659613782	-0.0046627596823383133	-0.013004199433406249	0.32826147411274559	-0.055601148761461827	-0.14012163175613035	0.19182922776923303	0.0092169664195217438	0.073247079100378351	0.42327683311199404	-0.022234037455099942	-0.12201465730403538			2024-09-18 14:08:39
2015-11-01	2015-11-30	30	national	11	1400	f	 National	National	U.S.	US	Townhouse	13	221165	0.015103611842402609	0.055612474605476026	209486	-0.064763706858901759	0.05987791213899385	138	0.0071626231274710683	0.049351017518777685	132	-0.055840524745539355	0.040673980942148358	34054	-0.18721587753955693	0.10534413425873912	41831	-0.15441052301111868	0.10736275904116854	38143	-0.2270430375591026	0.10862394672513909	133681	-0.060851756109254307	-0.037951977269972126	3.9255072377062561	0.52818420998799365	-0.58470046156830158	49	2	-5	0.97877250536181615	-0.0011226622720160728	0.0018826752177802941	0.20814839047255224	-0.0036850690972917988	0.019151859860320641	0.10073880738783754	-0.024073822334656367	0.0062366132564566912	0.19956038472283999	-0.0052756756522538972	0.046904879208436639			2024-09-18 14:08:39
2021-03-01	2021-03-31	30	national	11	1400	f	 National	National	U.S.	US	Single Units Only	-2	355034	0.050291615721396843	0.16850836109239697	370597	0.012807143944489674	0.1529413675146809	194	0.039691555589707495	0.18588626142061004	201	0.0018000835290938877	0.18675886758811688	573619	0.34433329898265685	0.15455799364017242	712067	0.28391824545318634	0.18850834709264697	684075	0.38465687175284935	0.043714923501275704	696556	-0.0071853319471112398	-0.46690938674115301	1.2143169974827148	-0.42994434128075487	-1.4156287591799481	26	-7	-18	1.006498288203681	0.0081925507848160661	0.020328971603158941	0.42530840531369574	0.059250292176911301	0.16936892080510402	0.070937794281719938	0.0070441207957081114	-0.040139472986511021	0.62502390080676828	0.083244491654117292	0.16299205573042064			2024-09-18 14:08:39
2016-10-01	2016-10-31	30	national	11	1400	f	 National	National	U.S.	US	Single Units Only	-2	252634	-0.0023498519234763648	0.082606859675691036	261712	-0.028505457546126545	0.063156749866332351	138	0.0019958014247918321	0.074056138733336052	141	-0.026521528000321037	0.061237330307901905	487608	-0.091093162595465182	0.01075865595098402	543929	-0.052469782695627631	-0.046579921607092789	528294	-0.11840221227959724	-0.046466771927996198	1688414	-0.04594629187517385	-0.09163027930758505	3.4626418257593463	0.16385601934873151	-0.3902994580786312	50	3	-4	0.97890006267802154	-0.0014404357288223535	0.0038455473726664025	0.21640210345981165	-0.0085838982120976237	0.018291945443551061	0.13009702595880088	-0.0033003042583173436	-0.012276438718651778	0.27551841763113932	-0.0020831110690320842	0.060564545909860101			2024-09-18 14:08:39
2014-07-01	2014-07-31	30	national	11	1400	f	 National	National	U.S.	US	Townhouse	13	212422	-0.0030051977889454795	0.046511615690819186	217129	0.027226968171028876	0.10588286483647646	134	-0.016891721930492154	0.043143373817413622	137	0.013198218857815247	0.070532279162849099	42474	-0.038851408072568372	-0.035209030099955463	47673	-0.096060553424061168	-0.057225916488698569	55284	-0.0012010522403502755	0.079047527300041498	148655	0.057017664347291275	0.094226494428916396	3.4998627244230689	0.31742950407027637	0.4139970744824395	38	-1	-5	0.98054214935488015	-0.00069201142288632944	-0.0051211996984051877	0.21415109027945278	-0.0080928591926252569	-0.055311016884245778	0.096937837785574382	-0.0019809351181165891	0.034684310335001814	0.21179190771251491	-0.016811431678098288	0.021683354656083037			2024-09-18 14:08:39
2020-06-01	2020-06-30	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	300424.11488864099	0.027688371032006165	0.030173156926606381	326113.57772248599	0.018152991022098552	0.079565968242412577	161.31608949795	0.025645133987935109	0.027433100318820625	175.29065604617199	0.028640341970166849	0.086703945969303531	467205.47200963	0.22070732264323745	-0.11949065912626811	699782.65111018799	0.20408301405483731	0.13233343408854115	588170.58296596003	0.10872768088721907	-0.06852244030983945	1157889.92069353	-0.086181852017890193	-0.27462107637401978	2.47311272331293	-0.91782979410278998	-0.47756632737094007	46.423747979213303	1	2	0.98019562717003905	0.0012729750676740981	0.00024270431740003318	0.23113770035859399	0.0085426105717179845	0.0042642371186519812	0.111850670520248	-0.012588826647455004	-0.040634034707990013	0.379162142590521	0.043860003035850026	0.034069067073510984			2024-09-18 00:00:00
2024-05-01	2024-05-31	30	national	11	1400	t	 National	National	U.S.	US	Single Family Residential	6	441275.57262748998	0.00066779192993005054	0.047020097034358832	458075.52857909497	0.007516491391120983	0.056053570097220229	228.251252868302	-0.0025505429929839618	0.049178934702405419	235.01912616015699	0.011225144644344098	0.056987831430764135	319056.07547473698	0.00081185174330955512	-0.0072283527775560685	358794.78124533099	-0.023475780075166819	-0.02557736426687407	393991.191903834	-0.0028956274100901958	0.077760485755789421	866011.69892879506	0.01225281871188022	0.23210053696988076	2.81280362397335	0.034817297617290244	0.49270164819439	39.127379325533703	-0	-1	0.99067306661183296	-0.00042455036052801987	-0.0011017084866979943	0.29741770991190403	-0.004556655538181964	-0.017716310774774979	0.19050495151680699	0.00069308103243098662	0.039598965845575984	0.37799498805364701	-0.011004383009055985	-0.043257976867221992			2024-09-18 00:00:00
2023-06-01	2023-06-30	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	406942.881509909	0.0077355972861532507	-0.0085400503654121662	421349.43066916498	0.016656090790653444	0.010942300004916028	226.105529900584	0.0054315339710548916	-0.013260466216231892	230.80434057613499	0.0043811410218943525	0.0089111383378608355	407660.13973026199	-0.012264749940959163	-0.16970997354161943	466025.83837726898	-0.0077925357554367025	-0.13510650527230694	475225.59874500998	0.0096853630337745411	-0.25344724418377806	866990.32765921799	-0.032913526829538964	-0.11412664930184147	2.2386466776261198	-0.037613945996590292	0.19199022357133977	37.041086992371604	-1	11	0.99622377794806205	0.0025083237200350661	-0.01978910888098806	0.328268835140749	0.013803964751370024	-0.13341864259376901	0.14333766826493499	0.001650938842330002	-0.013288461638896021	0.434023476295407	0.0066110517486169806	-0.059878420024552015			2024-09-18 00:00:00
2015-08-01	2015-08-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	206997.928196405	0.0099397096836715271	0.08310886117626537	215753.09012866	0.00054948938592125351	0.069944124475495029	176.98671000338101	0.00089904160557630064	0.087374137268499297	184.00157708873701	0.0065868064680192351	0.066743499859792443	58536.382467455303	0.0027228104016279175	0.10608938577685634	69591.459826403603	-0.030681831954442407	0.11206794530878872	71175.857358994399	0.010992907705511534	0.054537734317150033	203035.66698828101	-0.012867369943223128	-0.056452111545069905	3.63871131740206	0.27887115818393005	-0.51708169762023992	51.793857752583101	-0	-4	0.97522025415930402	0.00082051820452400115	0.0045694808751580718	0.18317058067712999	0.0013033746109509803	0.019645253631977	0.104444393614949	0.0015127132016510003	0.027195594743746498	0.24968075360396	0.0097449513229860008	0.060727770035968992			2024-09-18 00:00:00
2013-03-01	2013-03-31	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	197992.60075168801	0.016266479863114691	0.13148715226847285	208205.41678926899	0.010289604588926027	0.10188317001685432	106.449992979177	0.024222515058497374	0.11127499173207278	113.397158033653	0.010704893694149842	0.081184185749812787	440876.73466039298	0.0086456408695598785	0.11371745429758473	507471.80934195599	-0.017812394519143848	0.06580052813551851	538304.37381114298	-0.0080881937600782994	0.039098845217297784	1846953.2672419799	-0.0065144964404593164	-0.16161060262003857	4.2422047953912703	-0.17786316175478945	-1.3951961767378593	63.9602010285669	-1	-21	0.973339345615305	-0.0013180669680720181	0.011759866539746033	0.22905222530413999	-0.010032826450228016	0.041514294362726994	0.056080962118487898	-0.0017412493158608031	-0.010233198799888196	0.179043077383573	-0.001640540361627002	0.057017189395384998			2024-09-18 00:00:00
2012-06-01	2012-06-30	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	181317.450344549	0.0098059396323075809		192254.34829527	0.0089637524762524734		101.776201159127	0.017331481399778692		105.800276842747	0.0038734994367168873		398679.68049928598	-0.0018453940094590449		467542.86083100201	0.013250644700561587		505246.87747141998	0.0081643493790779509		2035532.3437419699	-0.034689437294400438		5.2372788099200598	-0.13544794398073012		78.731424999816895	-2		0.96371870150824801	0.0014787707828509689		0.183773828682844	0.00050145331359599532		0.055588865437687901	-0.00070517077392019678		0.13029590856121001	0.0017744863779489972				2024-09-18 00:00:00
2019-06-01	2019-06-30	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	261443.23836393599	0.0011490218470089353	0.031856211359028608	270324.98846096802	-0.0024743662964321622	0.037664563550828589	159.95608613596499	0.0021530131723355161	0.021649220055054652	165.253149334791	-0.0016522827610470081	0.03069205820091625	49542.4992560674	0.0063474723263889921	0.021357958698425383	56857.167581878202	0.0073749264342160004	0.055791905311040724	59332.610443412901	-0.039828809967567103	0.033476282454917516	129137.94049150799	-0.0054032305989799578	0.17560528212430304	2.57852661328329	-0.040991524681940117	0.35888159250057994	40.411139237328101	1	10	0.98471803432640703	0.00053372714150901057	-0.0037993150567419143	0.23961776594182799	-0.00049550001192602555	-0.035669301749848004	0.13565532296858299	-0.0072095682336990041	0.011252555232166991	0.39024013123013401	-0.0035402374138470138	-0.013013238331460009			2024-09-18 00:00:00
2014-06-01	2014-06-30	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	203141.82300930499	0.00043899084399301458	0.03683154220318996	206153.612881432	-0.012885521534922617	0.053861363216352709	130.63121713968701	0.011788571532824088	0.051014390212133609	131.22504710002599	-0.0074760876379356134	0.046655525896016181	35812.007432058803	-0.0078101608174762083	-0.037027403496123434	45569.433482938497	-0.0099368298183505344	0.010972568661962168	47709.520210773502	-0.041848570259306772	0.05582910542862507	134421.09362422899	0.026607582775802108	0.043883617354066207	3.7890368392625402	0.17047353731945014	0.2136456236277402	47.573245574868203	-2	-2	0.97615727678445396	-0.00034280614497406159	-0.004902447535529042	0.20200592975204501	-0.0069663968566869849	-0.046888276999190986	0.094767732442829503	-0.0013284557533047026	0.037179626553113604	0.208481109969509	0.0076098855052449954	0.023406248278236008			2024-09-18 00:00:00
2013-07-01	2013-07-31	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	208746.92384997601	0.016672747715237524	0.14631693514704325	217134.995696617	0.0077866659394616455	0.12535614519580807	113.957436506181	0.013711622492273534	0.12295950212121309	118.447406453654	0.0071981334401391983	0.12209464577247475	457127.93452685	0.014674725976068448	0.14510451045782347	536027.60949682805	0.03579096548887728	0.13936482613082402	587537.88187842199	0.024828130120184921	0.14889323164145862	1847908.1596135499	0.0015531995426039114	-0.062649501901566929	4.0602951477499198	-0.11966101866893997	-0.9470290032550901	63.217558567897697	-1	-15	0.97522147725138497	0.001383516495385928	0.0093900202502219532	0.22553605957360801	0.00066821831938801424	0.034865319476485995	0.053964599782481901	0.0021100815111010016	-0.00041603430206429981	0.176952628787757	-0.0029904694217799954	0.039240934909562986			2024-09-18 00:00:00
2018-01-01	2018-01-31	30	national	11	1400	t	 National	National	U.S.	US	Single Family Residential	6	283792.33055989002	0.0052052448138428797	0.061080637980209795	298031.77264395799	0.0027950954687705476	0.067153805657699017	143.234467144951	0.00093636844871070046	0.059945675535405529	148.74411288535501	0.0063012962748993928	0.078291029535383139	410545.26153004001	-0.03130661341972274	-0.025302296972170124	470156.61201750598	-0.015853528677758688	-0.01042679079127995	470375.15075186401	-0.020743726239966453	-0.018785973248757415	1153583.7626687	-0.0020632246943140808	-0.084134340010219244	2.9597907366773901	0.10465071724535013	-0.22265370812097984	43.904565457718697	-2	-5	0.98556873272338297	0.0005206296391809806	0.0031699404153470168	0.25431237465610601	0.0056929460142690069	0.01568976482600401	0.12491242404557699	0.0027594141739759881	0.002068253384693991	0.35252724123873402	-0.0032156423230099707	0.033185373292048015			2024-09-18 00:00:00
2020-08-01	2020-08-31	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	326610.45683547202	0.027465138581062476	0.11408636646599657	341165.88941151003	0.014149649758786298	0.12766801662115257	170.50096588217099	0.025284495964924991	0.08355764470950966	182.59887629452399	0.014366459823693001	0.12385672937066383	595660.54391889495	0.038260387025659037	0.14464448417414433	718637.57209618902	0.015566902810356664	0.20860202131159511	660228.81298691803	0.060998725850716973	0.096068151036932781	1020268.20150401	-0.025924265207204256	-0.32028723351788324	1.7257856469231401	-0.090918957963039837	-1.1024782096983001	36.224272556587202	-6	-8	0.99093989852573405	0.0051000830658650687	0.0085707873328980666	0.30806053175957099	0.041633704492149981	0.081774836235073978	0.104246598338396	0.0045160315410446017	-0.042271913808701989	0.48174057115694602	0.048956445700966023	0.13783736103278704			2024-09-18 00:00:00
2018-02-01	2018-02-28	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	249424.41265671499	-0.016789973519141022	0.033668691466336886	256707.411617918	-0.0095724704532125227	0.040380101642361721	153.41407460122099	-0.017626866352803638	0.036761378283354684	158.64225874488901	-0.002022079514522046	0.053984688985724061	46748.278766367199	-0.012838731373099654	0.01843281728980517	51925.8803370061	-0.0010241321801901515	-0.028191993104011104	57158.326044492198	0.064333124519038831	-0.012631635254710893	109973.934000225	0.0028800467525293971	-0.084426027206695009	2.5229299515341701	0.12832975009076009	-0.28994212426203969	36.529711296136902	1	-5	0.990242115086435	-0.00024662655678797663	0.0037349275290160522	0.27368575903638098	-0.0020777748618699965	0.021734995729272955	0.10056406556846501	0.016061528633121311	-0.010929816328056993	0.36261571016893301	0.0079915687586600281	0.027445719579028027			2024-09-18 00:00:00
